Date,Close
16-Apr-15,$2104.99
15-Apr-15,$2106.63
14-Apr-15,$2095.84
13-Apr-15,$2092.43
10-Apr-15,$2102.06
9-Apr-15,$2091.18
8-Apr-15,$2081.90
7-Apr-15,$2076.33
6-Apr-15,$2080.62
2-Apr-15,$2066.96
1-Apr-15,$2059.69
31-Mar-15,$2067.89
30-Mar-15,$2086.24
27-Mar-15,$2061.02
26-Mar-15,$2056.15
25-Mar-15,$2061.05
24-Mar-15,$2091.50
23-Mar-15,$2104.42
20-Mar-15,$2108.10
19-Mar-15,$2089.27
18-Mar-15,$2099.50
17-Mar-15,$2074.28
16-Mar-15,$2081.19
13-Mar-15,$2053.40
12-Mar-15,$2065.95
11-Mar-15,$2040.24
10-Mar-15,$2044.16
9-Mar-15,$2079.43
6-Mar-15,$2071.26
5-Mar-15,$2101.04
4-Mar-15,$2098.53
3-Mar-15,$2107.78
2-Mar-15,$2117.39
27-Feb-15,$2104.50
26-Feb-15,$2110.74
25-Feb-15,$2113.86
24-Feb-15,$2115.48
23-Feb-15,$2109.66
20-Feb-15,$2110.30
19-Feb-15,$2097.45
18-Feb-15,$2099.68
17-Feb-15,$2100.34
13-Feb-15,$2096.99
12-Feb-15,$2088.48
11-Feb-15,$2068.53
10-Feb-15,$2068.59
9-Feb-15,$2046.74
6-Feb-15,$2055.47
5-Feb-15,$2062.52
4-Feb-15,$2041.51
3-Feb-15,$2050.03
2-Feb-15,$2020.85
30-Jan-15,$1994.99
29-Jan-15,$2021.25
28-Jan-15,$2002.16
27-Jan-15,$2029.55
26-Jan-15,$2057.09
23-Jan-15,$2051.82
22-Jan-15,$2063.15
21-Jan-15,$2032.12
20-Jan-15,$2022.55
16-Jan-15,$2019.42
15-Jan-15,$1992.67
14-Jan-15,$2011.27
13-Jan-15,$2023.03
12-Jan-15,$2028.26
9-Jan-15,$2044.81
8-Jan-15,$2062.14
7-Jan-15,$2025.90
6-Jan-15,$2002.61
5-Jan-15,$2020.58
2-Jan-15,$2058.20
31-Dec-14,$2058.90
30-Dec-14,$2080.35
29-Dec-14,$2090.57
26-Dec-14,$2088.77
24-Dec-14,$2081.88
23-Dec-14,$2082.17
22-Dec-14,$2078.54
19-Dec-14,$2070.65
18-Dec-14,$2061.23
17-Dec-14,$2012.89
16-Dec-14,$1972.74
15-Dec-14,$1989.63
12-Dec-14,$2002.33
11-Dec-14,$2035.33
10-Dec-14,$2026.14
9-Dec-14,$2059.82
8-Dec-14,$2060.31
5-Dec-14,$2075.37
4-Dec-14,$2071.92
3-Dec-14,$2074.33
2-Dec-14,$2066.55
1-Dec-14,$2053.44
28-Nov-14,$2067.56
26-Nov-14,$2072.83
25-Nov-14,$2067.03
24-Nov-14,$2069.41
21-Nov-14,$2063.50
20-Nov-14,$2052.75
19-Nov-14,$2048.72
18-Nov-14,$2051.80
17-Nov-14,$2041.32
14-Nov-14,$2039.82
13-Nov-14,$2039.33
12-Nov-14,$2038.25
11-Nov-14,$2039.68
10-Nov-14,$2038.26
7-Nov-14,$2031.92
6-Nov-14,$2031.21
5-Nov-14,$2023.57
4-Nov-14,$2012.10
3-Nov-14,$2017.81
31-Oct-14,$2018.05
30-Oct-14,$1994.65
29-Oct-14,$1982.30
28-Oct-14,$1985.05
27-Oct-14,$1961.63
24-Oct-14,$1964.58
23-Oct-14,$1950.82
22-Oct-14,$1927.11
21-Oct-14,$1941.28
20-Oct-14,$1904.01
17-Oct-14,$1886.76
16-Oct-14,$1862.76
15-Oct-14,$1862.49
14-Oct-14,$1877.70
13-Oct-14,$1874.74
10-Oct-14,$1906.13
9-Oct-14,$1928.21
8-Oct-14,$1968.89
7-Oct-14,$1935.10
6-Oct-14,$1964.82
3-Oct-14,$1967.90
2-Oct-14,$1946.17
1-Oct-14,$1946.16
30-Sep-14,$1972.29
29-Sep-14,$1977.80
26-Sep-14,$1982.85
25-Sep-14,$1965.99
24-Sep-14,$1998.30
23-Sep-14,$1982.77
22-Sep-14,$1994.29
19-Sep-14,$2010.40
18-Sep-14,$2011.36
17-Sep-14,$2001.57
16-Sep-14,$1998.98
15-Sep-14,$1984.13
12-Sep-14,$1985.54
11-Sep-14,$1997.45
10-Sep-14,$1995.69
9-Sep-14,$1988.44
8-Sep-14,$2001.54
5-Sep-14,$2007.71
4-Sep-14,$1997.65
3-Sep-14,$2000.72
2-Sep-14,$2002.28
29-Aug-14,$2003.37
28-Aug-14,$1996.74
27-Aug-14,$2000.12
26-Aug-14,$2000.02
25-Aug-14,$1997.92
22-Aug-14,$1988.40
21-Aug-14,$1992.37
20-Aug-14,$1986.51
19-Aug-14,$1981.60
18-Aug-14,$1971.74
15-Aug-14,$1955.06
14-Aug-14,$1955.18
13-Aug-14,$1946.72
12-Aug-14,$1933.75
11-Aug-14,$1936.92
8-Aug-14,$1931.59
7-Aug-14,$1909.57
6-Aug-14,$1920.24
5-Aug-14,$1920.21
4-Aug-14,$1938.99
1-Aug-14,$1925.15
31-Jul-14,$1930.67
30-Jul-14,$1970.07
29-Jul-14,$1969.95
28-Jul-14,$1978.91
25-Jul-14,$1978.34
24-Jul-14,$1987.98
23-Jul-14,$1987.01
22-Jul-14,$1983.53
21-Jul-14,$1973.63
18-Jul-14,$1978.22
17-Jul-14,$1958.12
16-Jul-14,$1981.57
15-Jul-14,$1973.28
14-Jul-14,$1977.10
11-Jul-14,$1967.57
10-Jul-14,$1964.68
9-Jul-14,$1972.83
8-Jul-14,$1963.71
7-Jul-14,$1977.65
3-Jul-14,$1985.44
2-Jul-14,$1974.62
1-Jul-14,$1973.32
30-Jun-14,$1960.23
27-Jun-14,$1960.96
26-Jun-14,$1957.22
25-Jun-14,$1959.53
24-Jun-14,$1949.98
23-Jun-14,$1962.61
20-Jun-14,$1962.87
19-Jun-14,$1959.48
18-Jun-14,$1956.98
17-Jun-14,$1941.99
16-Jun-14,$1937.78
13-Jun-14,$1936.16
12-Jun-14,$1930.11
11-Jun-14,$1943.89
10-Jun-14,$1950.79
9-Jun-14,$1951.27
6-Jun-14,$1949.44
5-Jun-14,$1940.46
4-Jun-14,$1927.88
3-Jun-14,$1924.24
2-Jun-14,$1924.97
30-May-14,$1923.57
29-May-14,$1920.03
28-May-14,$1909.78
27-May-14,$1911.91
23-May-14,$1900.53
22-May-14,$1892.49
21-May-14,$1888.03
20-May-14,$1872.83
19-May-14,$1885.09
16-May-14,$1877.86
15-May-14,$1870.85
14-May-14,$1888.53
13-May-14,$1897.45
12-May-14,$1896.65
9-May-14,$1878.48
8-May-14,$1875.63
7-May-14,$1878.21
6-May-14,$1867.72
5-May-14,$1884.66
2-May-14,$1881.14
1-May-14,$1883.68
30-Apr-14,$1883.95
29-Apr-14,$1878.33
28-Apr-14,$1869.43
25-Apr-14,$1863.40
24-Apr-14,$1878.61
23-Apr-14,$1875.39
22-Apr-14,$1879.55
21-Apr-14,$1871.89
17-Apr-14,$1864.85
16-Apr-14,$1862.31
15-Apr-14,$1842.98
14-Apr-14,$1830.61
11-Apr-14,$1815.69
10-Apr-14,$1833.08
9-Apr-14,$1872.18
8-Apr-14,$1851.96
7-Apr-14,$1845.04
4-Apr-14,$1865.09
3-Apr-14,$1888.77
2-Apr-14,$1890.90
1-Apr-14,$1885.52
31-Mar-14,$1872.34
28-Mar-14,$1857.62
27-Mar-14,$1849.04
26-Mar-14,$1852.56
25-Mar-14,$1865.62
24-Mar-14,$1857.44
21-Mar-14,$1866.52
20-Mar-14,$1872.01
19-Mar-14,$1860.77
18-Mar-14,$1872.25
17-Mar-14,$1858.83
14-Mar-14,$1841.13
13-Mar-14,$1846.34
12-Mar-14,$1868.20
11-Mar-14,$1867.63
10-Mar-14,$1877.17
7-Mar-14,$1878.04
6-Mar-14,$1877.03
5-Mar-14,$1873.81
4-Mar-14,$1873.91
3-Mar-14,$1845.73
28-Feb-14,$1859.45
27-Feb-14,$1854.29
26-Feb-14,$1845.16
25-Feb-14,$1845.12
24-Feb-14,$1847.61
21-Feb-14,$1836.25
20-Feb-14,$1839.78
19-Feb-14,$1828.75
18-Feb-14,$1840.76
14-Feb-14,$1838.63
13-Feb-14,$1829.83
12-Feb-14,$1819.26
11-Feb-14,$1819.75
10-Feb-14,$1799.84
7-Feb-14,$1797.02
6-Feb-14,$1773.43
5-Feb-14,$1751.64
4-Feb-14,$1755.20
3-Feb-14,$1741.89
31-Jan-14,$1782.59
30-Jan-14,$1794.19
29-Jan-14,$1774.20
28-Jan-14,$1792.50
27-Jan-14,$1781.56
24-Jan-14,$1790.29
23-Jan-14,$1828.46
22-Jan-14,$1844.86
21-Jan-14,$1843.80
17-Jan-14,$1838.70
16-Jan-14,$1845.89
15-Jan-14,$1848.38
14-Jan-14,$1838.88
13-Jan-14,$1819.20
10-Jan-14,$1842.37
9-Jan-14,$1838.13
8-Jan-14,$1837.49
7-Jan-14,$1837.88
6-Jan-14,$1826.77
3-Jan-14,$1831.37
2-Jan-14,$1831.98
31-Dec-13,$1848.36
30-Dec-13,$1841.07
27-Dec-13,$1841.40
26-Dec-13,$1842.02
24-Dec-13,$1833.32
23-Dec-13,$1827.99
20-Dec-13,$1818.32
19-Dec-13,$1809.60
18-Dec-13,$1810.65
17-Dec-13,$1781.00
16-Dec-13,$1786.54
13-Dec-13,$1775.32
12-Dec-13,$1775.50
11-Dec-13,$1782.22
10-Dec-13,$1802.62
9-Dec-13,$1808.37
6-Dec-13,$1805.09
5-Dec-13,$1785.03
4-Dec-13,$1792.81
3-Dec-13,$1795.15
2-Dec-13,$1800.90
29-Nov-13,$1805.81
27-Nov-13,$1807.23
26-Nov-13,$1802.75
25-Nov-13,$1802.48
22-Nov-13,$1804.76
21-Nov-13,$1795.85
20-Nov-13,$1781.37
19-Nov-13,$1787.87
18-Nov-13,$1791.53
15-Nov-13,$1798.18
14-Nov-13,$1790.62
13-Nov-13,$1782.00
12-Nov-13,$1767.69
11-Nov-13,$1771.89
8-Nov-13,$1770.61
7-Nov-13,$1747.15
6-Nov-13,$1770.49
5-Nov-13,$1762.97
4-Nov-13,$1767.93
1-Nov-13,$1761.64
31-Oct-13,$1756.54
30-Oct-13,$1763.31
29-Oct-13,$1771.95
28-Oct-13,$1762.11
25-Oct-13,$1759.77
24-Oct-13,$1752.07
23-Oct-13,$1746.38
22-Oct-13,$1754.67
21-Oct-13,$1744.66
18-Oct-13,$1744.50
17-Oct-13,$1733.15
16-Oct-13,$1721.54
15-Oct-13,$1698.06
14-Oct-13,$1710.14
11-Oct-13,$1703.20
10-Oct-13,$1692.56
9-Oct-13,$1656.40
8-Oct-13,$1655.45
7-Oct-13,$1676.12
4-Oct-13,$1690.50
3-Oct-13,$1678.66
2-Oct-13,$1693.87
1-Oct-13,$1695.00
30-Sep-13,$1681.55
27-Sep-13,$1691.75
26-Sep-13,$1698.67
25-Sep-13,$1692.77
24-Sep-13,$1697.42
23-Sep-13,$1701.84
20-Sep-13,$1709.91
19-Sep-13,$1722.34
18-Sep-13,$1725.52
17-Sep-13,$1704.76
16-Sep-13,$1697.60
13-Sep-13,$1687.99
12-Sep-13,$1683.42
11-Sep-13,$1689.13
10-Sep-13,$1683.99
9-Sep-13,$1671.71
6-Sep-13,$1655.17
5-Sep-13,$1655.08
4-Sep-13,$1653.08
3-Sep-13,$1639.77
30-Aug-13,$1632.97
29-Aug-13,$1638.17
28-Aug-13,$1634.96
27-Aug-13,$1630.48
26-Aug-13,$1656.78
23-Aug-13,$1663.50
22-Aug-13,$1656.96
21-Aug-13,$1642.80
20-Aug-13,$1652.35
19-Aug-13,$1646.06
16-Aug-13,$1655.83
15-Aug-13,$1661.32
14-Aug-13,$1685.39
13-Aug-13,$1694.16
12-Aug-13,$1689.47
9-Aug-13,$1691.42
8-Aug-13,$1697.48
7-Aug-13,$1690.91
6-Aug-13,$1697.37
5-Aug-13,$1707.14
2-Aug-13,$1709.67
1-Aug-13,$1706.87
31-Jul-13,$1685.73
30-Jul-13,$1685.96
29-Jul-13,$1685.33
26-Jul-13,$1691.65
25-Jul-13,$1690.25
24-Jul-13,$1685.94
23-Jul-13,$1692.39
22-Jul-13,$1695.53
19-Jul-13,$1692.09
18-Jul-13,$1689.37
17-Jul-13,$1680.91
16-Jul-13,$1676.26
15-Jul-13,$1682.50
12-Jul-13,$1680.19
11-Jul-13,$1675.02
10-Jul-13,$1652.62
9-Jul-13,$1652.32
8-Jul-13,$1640.46
5-Jul-13,$1631.89
3-Jul-13,$1615.41
2-Jul-13,$1614.08
1-Jul-13,$1614.96
28-Jun-13,$1606.28
27-Jun-13,$1613.20
26-Jun-13,$1603.26
25-Jun-13,$1588.03
24-Jun-13,$1573.09
21-Jun-13,$1592.43
20-Jun-13,$1588.19
19-Jun-13,$1628.93
18-Jun-13,$1651.81
17-Jun-13,$1639.04
14-Jun-13,$1626.73
13-Jun-13,$1636.36
12-Jun-13,$1612.52
11-Jun-13,$1626.13
10-Jun-13,$1642.81
7-Jun-13,$1643.38
6-Jun-13,$1622.56
5-Jun-13,$1608.90
4-Jun-13,$1631.38
3-Jun-13,$1640.42
31-May-13,$1630.74
30-May-13,$1654.41
29-May-13,$1648.36
28-May-13,$1660.06
24-May-13,$1649.60
23-May-13,$1650.51
22-May-13,$1655.35
21-May-13,$1669.16
20-May-13,$1666.29
17-May-13,$1667.47
16-May-13,$1650.47
15-May-13,$1658.78
14-May-13,$1650.34
13-May-13,$1633.77
10-May-13,$1633.70
9-May-13,$1626.67
8-May-13,$1632.69
7-May-13,$1625.96
6-May-13,$1617.50
3-May-13,$1614.42
2-May-13,$1597.59
1-May-13,$1582.70
30-Apr-13,$1597.57
29-Apr-13,$1593.61
26-Apr-13,$1582.24
25-Apr-13,$1585.16
24-Apr-13,$1578.79
23-Apr-13,$1578.78
22-Apr-13,$1562.50
19-Apr-13,$1555.25
18-Apr-13,$1541.61
17-Apr-13,$1552.01
16-Apr-13,$1574.57
15-Apr-13,$1552.36
12-Apr-13,$1588.85
11-Apr-13,$1593.37
10-Apr-13,$1587.73
9-Apr-13,$1568.61
8-Apr-13,$1563.07
5-Apr-13,$1553.28
4-Apr-13,$1559.98
3-Apr-13,$1553.69
2-Apr-13,$1570.25
1-Apr-13,$1562.17
28-Mar-13,$1569.19
27-Mar-13,$1562.85
26-Mar-13,$1563.77
25-Mar-13,$1551.69
22-Mar-13,$1556.89
21-Mar-13,$1545.80
20-Mar-13,$1558.71
19-Mar-13,$1548.34
18-Mar-13,$1552.10
15-Mar-13,$1560.70
14-Mar-13,$1563.23
13-Mar-13,$1554.52
12-Mar-13,$1552.48
11-Mar-13,$1556.22
8-Mar-13,$1551.18
7-Mar-13,$1544.26
6-Mar-13,$1541.46
5-Mar-13,$1539.79
4-Mar-13,$1525.20
1-Mar-13,$1518.20
28-Feb-13,$1514.68
27-Feb-13,$1515.99
26-Feb-13,$1496.94
25-Feb-13,$1487.85
22-Feb-13,$1515.60
21-Feb-13,$1502.42
20-Feb-13,$1511.95
19-Feb-13,$1530.94
15-Feb-13,$1519.79
14-Feb-13,$1521.38
13-Feb-13,$1520.33
12-Feb-13,$1519.43
11-Feb-13,$1517.01
8-Feb-13,$1517.93
7-Feb-13,$1509.39
6-Feb-13,$1512.12
5-Feb-13,$1511.29
4-Feb-13,$1495.71
1-Feb-13,$1513.17
31-Jan-13,$1498.11
30-Jan-13,$1501.96
29-Jan-13,$1507.84
28-Jan-13,$1500.18
25-Jan-13,$1502.96
24-Jan-13,$1494.82
23-Jan-13,$1494.81
22-Jan-13,$1492.56
18-Jan-13,$1485.98
17-Jan-13,$1480.94
16-Jan-13,$1472.63
15-Jan-13,$1472.34
14-Jan-13,$1470.68
11-Jan-13,$1472.05
10-Jan-13,$1472.12
9-Jan-13,$1461.02
8-Jan-13,$1457.15
7-Jan-13,$1461.89
4-Jan-13,$1466.47
3-Jan-13,$1459.37
2-Jan-13,$1462.42
31-Dec-12,$1426.19
28-Dec-12,$1402.43
27-Dec-12,$1418.10
26-Dec-12,$1419.83
24-Dec-12,$1426.66
21-Dec-12,$1430.15
20-Dec-12,$1443.69
19-Dec-12,$1435.81
18-Dec-12,$1446.79
17-Dec-12,$1430.36
14-Dec-12,$1413.58
13-Dec-12,$1419.45
12-Dec-12,$1428.48
11-Dec-12,$1427.84
10-Dec-12,$1418.55
7-Dec-12,$1418.07
6-Dec-12,$1413.94
5-Dec-12,$1409.28
4-Dec-12,$1407.05
3-Dec-12,$1409.46
30-Nov-12,$1416.18
29-Nov-12,$1415.95
28-Nov-12,$1409.93
27-Nov-12,$1398.94
26-Nov-12,$1406.29
23-Nov-12,$1409.15
21-Nov-12,$1391.03
20-Nov-12,$1387.81
19-Nov-12,$1386.89
16-Nov-12,$1359.88
15-Nov-12,$1353.33
14-Nov-12,$1355.49
13-Nov-12,$1374.53
12-Nov-12,$1380.03
9-Nov-12,$1379.85
8-Nov-12,$1377.51
7-Nov-12,$1394.53
6-Nov-12,$1428.39
5-Nov-12,$1417.26
2-Nov-12,$1414.20
1-Nov-12,$1427.59
31-Oct-12,$1412.16
26-Oct-12,$1411.94
25-Oct-12,$1412.97
24-Oct-12,$1408.75
23-Oct-12,$1413.11
22-Oct-12,$1433.82
19-Oct-12,$1433.19
18-Oct-12,$1457.34
17-Oct-12,$1460.91
16-Oct-12,$1454.92
15-Oct-12,$1440.13
12-Oct-12,$1428.59
11-Oct-12,$1432.84
10-Oct-12,$1432.56
9-Oct-12,$1441.48
8-Oct-12,$1455.88
5-Oct-12,$1460.93
4-Oct-12,$1461.40
3-Oct-12,$1450.99
2-Oct-12,$1445.75
1-Oct-12,$1444.49
